Corridor #,Corridor Description,Corridor Num and Description,FY,Clean Corridor,Type,Detailed Type,Midpoint times,Side of street,SupDistrict,DPW Zone,Representative Street Segment,CNN (Route ID),Evaluation date,Evaluator name,Inspector,"11  Score (10, 20, or 30 score)","21  Litter (10, 20, or 30 score)","22  Grime, Leaks, Spills (% of sidewalk w/out)","24  Illegal Dumping (Y/N, where Y=none)","251  Feces, Needles, Condoms (Y/N, where Y=none)","252  Broken Glass (Y/N, where Y=none)",26  Odors (DPW),27  Odors (nonDPW),31  Public (DPW),32 Public (nonDPW),33  Private (Please indicate nearest address on attached work s,"34 Sidewalk (# on sidewalk, preiously 23)",Total # Trash Receptacles,41  Fullness,42  Cleanliness of trash receptacles,43  Cleanliness around trash receptacles,44  Painting,45  Structural integrity & function,46  Doors,Total # Trees,51  Cleanliness,52  Tree Appearance,53  Weediness,54  Clearance,11 pass,21  Pass,22  Pass,31  Pass,32 Pass,33  Pass,34 Pass,41  Pass,42  Pass,43  Pass,44  Pass,45  Pass,46  Pass,51  Pass,52  Pass,53 Pass,54  Pass,Longitude,Latitude,Location,Priority
,36th Ave -- Clement to Fulton,,2016-17,,Residential,Residential,"Fri 1st, 3rd 11AM to 1PM",L,1,C,36th Ave  :  Balboa St  -  Cabrillo St,1793000,12/02/2016 12:00:00 AM,Jordan,JBR,1.261111111111111,1,0.967111111111111,0,0,0,1,1,0,0.233333333333333,0,0,0,,,,,,,25,0.9,0.983333333333333,1,1,1,1,1,1,0,1,1,,,,,,,1,1,1,1,-122.4962588,37.7757638,,Regular
102,Fillmore H: along Post,#102 Fillmore H: along Post,2016-17,,Commercial,Commercial,Tue 12PM to 5PM,L,5,C,Post St  :  Buchanan St  -  Webster St,10645000,01/17/2017 12:00:00 AM,Jordan,JBR,1.05,1.05,0.950125,1,1,1,1,1,0,0.2875,0,0,3,1,1,1,1,1,1,49,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-122.4297826,37.78556385,,Regular
9,Polk A: California - O'Farrell,#9 Polk A: California - O'Farrell,2016-17,Clean Corridor,Commercial,Residential,Thu 12PM to 5PM,L,6,B,Polk St  :  O'Farrell St  -  Myrtle St,10559000,02/09/2017 12:00:00 AM,Ladavid,JBR,1.272727272727273,1.181818181818182,0.941818181818182,1,1,1,1,1,0,2.424242424242424,0.727272727272727,0.090909090909091,4,0.75,1,1,1,1,0.75,55,0.954545454545455,0.936363636363636,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,-122.4195479,37.78496026,,Regular
29,Geary B: 17th - 23rd,#29 Geary B: 17th - 23rd,2016-17,Clean Corridor,Commercial,Commercial,Fri 12PM to 5PM,R,1,C,Geary Blvd  :  17th Ave  -  18th Ave,6074101,10/14/2016 12:00:00 AM,Ladavid,JBR,1.083333333333333,1,0.96,1,1,1,1,1,0,1.166666666666667,0.75,0.083333333333333,5,1,1,0.875,1,1,1,45,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,-122.4761692,37.78047585,,Regular
,30th Ave -- Pacheco to Taraval,,2015-16,,Residential,Residential,"Mon 1st, 3rd 9AM to 11AM",R,4,F,30th Ave  :  Rivera St  -  Santiago St,1658000,02/15/2016 12:00:00 AM,Melanie,JBR,1.1,1.15,0.974,0,0,1,1,1,0,0.7,0,0.05,0,,,,,,,26,1,0.923076923076923,0.511599511599512,1,1,1,1,1,0,1,0,,,,,,,1,1,0,1,-122.4877362,37.74625961,,Regular
,28th Ave -- California to Cabrillo,,2016-17,,Residential,Residential,"Fri 1st, 3rd 9AM to 11AM",R,1,C,28th Ave  :  Clement St  -  Geary Blvd,1578000,12/16/2016 12:00:00 AM,Jordan,JBR,1,1.073333333333334,0.97,0,0,1,1,1,0,0.486666666666667,0,0.04,0,,,,,,,18,1,1,1,1,1,1,1,1,0,1,0,,,,,,,1,1,1,1,-122.488085,37.7818745,,Regular
89,6th St: Market - Folsom,#89 6th St: Market - Folsom,2016-17,Clean Corridor,Commercial,Commercial,Wed 12PM to 5PM,L,6,B,06th St  :  Market St  -  Stevenson St,326000,10/19/2016 12:00:00 AM,Ladavid,JBR,1.5,1.111111111111111,0.946111111111111,1,0,1,1,1,0.055555555555556,3.722222222222222,0.722222222222222,0.611111111111111,0,,,,,,,25,0.964285714285714,0.773809523809524,1,1,1,1,1,0,0,0,0,,,,,,,1,0,1,1,-122.410292,37.78223058,,Regular
,Central Ave -- Buena Vista West to Oak St,,2016-17,,Residential,Residential,Mon 8AM to 12PM,R,5,C,Central Ave  :  Waller St  -  Haight St,3860000,09/19/2016 12:00:00 AM,Jordan,JBR,1,1.208333333333333,0.970416666666667,1,0,1,1,1,0,1.833333333333333,0,0.625,0,,,,,,,30,1,1,0.9,1,1,1,1,1,0,1,0,,,,,,,1,1,1,1,-122.4434614,37.769497,,Regular
53,Potrero B: 20th - Cesar Chavez,#53 Potrero B: 20th - Cesar Chavez,2015-16,Clean Corridor,Commercial,Residential/Commercial,Thu 12PM to 5PM,R,10,E,Potrero Ave  :  23rd St  -  24th St,10671000,06/23/2016 12:00:00 AM,Jordan,JBR,1.083333333333333,1,0.9625,1,1,1,1,1,0.25,3.916666666666666,0.083333333333333,0.083333333333333,3,1,1,1,1,1,1,17,0.8125,0.8125,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,-122.4064526,37.75427693,,Regular
75,Van Ness 6: Golden Gate - Bush,#75 Van Ness 6: Golden Gate - Bush,2015-16,Clean Corridor,Commercial,Residential,Fri 12PM to 5PM,L,5,C,Van Ness Ave  :  Golden Gate Ave  -  Turk St,13148101,02/26/2016 12:00:00 AM,Melanie,JBR,1.984848484848485,2.121212121212122,0.945909090909091,1,0,1,1,1,4.787878787878788,10.106060606060607,4.454545454545454,0.257575757575758,10,1,1,1,1,1,1,50,0.615,1,0.952272727272727,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,-122.4204395,37.78103084,,Regular
36,16th: Valencia - Folsom,#36 16th: Valencia - Folsom,2015-16,Clean Corridor,Commercial,Commercial,Thu 12PM to 5PM,R,9,D,16th St  :  Folsom St  -  Shotwell St,721000,10/08/2015 12:00:00 AM,Melanie,JBR,1.922222222222222,1.866666666666667,0.944666666666667,0,1,1,0,1,0.244444444444444,7.566666666666666,6.888888888888889,0.944444444444444,4,1,1,1,1,1,1,41,0.625510204081633,0.964625850340136,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,-122.4153084,37.76531464,,Regular
8,Stockton: Green - Sacramento,#8 Stockton: Green - Sacramento,2017-18,Clean Corridor,Commercial,Mixed Use,Wed 12PM to 5PM,L,3,A,Stockton St  :  Sacramento St  -  Clay St,12204000,11/08/2017 12:00:00 AM,Jordan,JBR,1.5,1.416666667,0.94875,1,1,1,1,1,0,3.208333333,0,0,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-122.4077272,37.7931783,,Regular
43,24th Bart,#43 24th Bart,2017-18,Clean Corridor,Commercial,Public/Commercial,Thu 12PM to 5PM,L,9,D,24th St  :  Capp St  -  Lilac St,1344000,10/26/2017 12:00:00 AM,Jordan,JBR,1,1,0.945,1,1,1,1,1,0,6.825,8.15,0,4,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,-122.4173578,37.75230598,,Regular
104,Fillmore J: Lombard - Union,#104 Fillmore J: Lombard - Union,2017-18,,Commercial,Commercial,Thu 12PM to 5PM,R,2,A,Fillmore St  :  Union St  -  Filbert St,5562000,08/03/2017 12:00:00 AM,Jordan,JBR,1.266666667,1,0.956,1,1,1,1,1,0.4,1.4,0,0.4,4,1,1,1,1,1,1,14,0.6625,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,-122.4354898,37.797089,,Regular
40,Geneva: Alemany - Naples,#40 Geneva: Alemany - Naples,2017-18,Clean Corridor,Commercial,Residential,Thu 12PM to 5PM,R,11,E,Geneva Ave  :  Alemany Blvd  -  Gloria Ct,6136101,05/03/2018 12:00:00 AM,Jordan,JBR,1.37037037,1.185185185,0.9625925926,1,1,1,1,1,0,2.37037037,0.3333333333,0.2777777778,5,1,1,1,1,1,1,14,0.9333333333,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,-122.4423282,37.71783345,,Regular
46,3rd St C: 23rd - Galvez,#46 3rd St C: 23rd - Galvez,2017-18,Clean Corridor,Commercial,Commercial,Wed 12PM to 5PM,L,10,E,03rd St  :  23rd St  -  24th St,192101,03/14/2018 12:00:00 AM,Jordan,JBR,1,1,0.9618650794,1,1,1,1,1,0,0.7650793651,0,0.237037037,1,1,1,1,1,1,1,92,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,-122.3880011,37.75538989,,Regular
16,Ocean A: Phelan - Capitol,#16 Ocean A: Phelan - Capitol,2017-18,Clean Corridor,Commercial,Public/Commercial,Mon 12PM to 5PM,L,11,E,Ocean Ave  :  Geneva Ave  -  Harold Ave,9818101,07/24/2017 12:00:00 AM,Jordan,JBR,1,1,0.964375,1,1,1,1,1,0,1.8125,0,0,3,1,1,1,1,1,1,48,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-122.4523316,37.72308024,,Regular
82,Mission H: 5th-11th,#82 Mission H: 5th-11th,2016-17,Clean Corridor,Commercial,Public/Commercial,Mon 12PM to 5PM,L,6,B,Mission St  :  05th St  -  Mint St,9097000,02/27/2017 12:00:00 AM,Jordan,JBR,1.167142857142857,1.138571428571429,0.9667,1,1,1,1,1,0.07,4.387857142857143,1.09,0.358571428571429,8,1,1,1,1,1,1,54,0.822222222222222,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,-122.4064794,37.78273164,,Regular
43,24th Bart,#43 24th Bart,2016-17,Clean Corridor,Commercial,Public/Commercial,Thu 12PM to 5PM,L,9,D,24th St  :  Capp St  -  Lilac St,1344000,04/20/2017 12:00:00 AM,Jordan,JBR,1.25,1,0.9495,1,1,1,1,1,0,7.25,0,0,4,1,0.666666666666667,1,1,1,1,12,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,-122.4173578,37.75230598,,Regular
,10th Ave -- Lawton to Quintara,,2017-18,,Residential,Residential,"Tue 2nd, 4th 8AM to 10AM",R,7,F,10th Ave  :  Noriega St  -  Ortega St,476000,03/27/2018 12:00:00 AM,Jordan,JBR,1,1.08,0.9652,1,0,1,1,1,0,1.08,0,0.08,0,,,,,,,55,0.9875,1,1,1,1,1,1,1,0,1,0,,,,,,,1,1,1,1,-122.4667299,37.75466792,,Regular
,Campbell Ave -- San Bruno to Delta,,2017-18,,Residential,Residential,Mon 12PM to 5PM,L,10,E,Campbell Ave  :  Holyoke St  -  Alpha St,3642000,11/13/2017 12:00:00 AM,Jordan,JBR,1,1.023809524,0.9671428571,1,1,1,1,1,0,1.546031746,0,0.0833333333,0,,,,,,,7,1,1,1,1,1,1,1,1,0,1,0,,,,,,,1,1,1,1,-122.4035066,37.71435723,,Regular
,19th Ave -- Irving to Noriega,,2017-18,,Residential,Residential,"Mon 12PM to 5PM, Tue 8AM to 12PM",R,4,F,19th Ave  :  Irving St  -  Judah St,910201,01/15/2018 12:00:00 AM,Jordan,JBR,1.12,1.04,0.9704,1,1,1,1,1,0,3.72,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-122.4771741,37.7635595,,Regular
,Goettingen St -- Ordway to Campbell,,2016-17,,Residential,Residential,"Tue 12PM to 5PM, Wed 8AM to 12PM",R,10,E,Goettingen St  :  Wilde Ave  -  Alpha St,6246000,06/05/2017 12:00:00 AM,Jordan,JBR,1.166666666666667,1.083333333333333,0.96825,1,0,1,1,1,0,0.3125,0,0,0,,,,,,,15,1,0.916666666666667,1,1,1,1,1,1,0,1,1,,,,,,,1,1,1,1,-122.4021212,37.7161345,,Regular
55,Natoma: 2nd - Fremont,#55 Natoma: 2nd - Fremont,2017-18,Clean Corridor,Commercial,Public/Commercial,Mon 8AM to 12PM,R,6,B,Natoma St  :  Fremont St  -  01st St,9506000,05/07/2018 12:00:00 AM,Jordan,JBR,1,1,0.96,1,1,1,1,1,0,0.3333333333,0,0.25,2,1,1,1,1,1,1,13,0.7857142857,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,-122.3956851,37.78966045,,Regular
,Concord St -- Mission to Hanover,,2016-17,,Residential,Residential,"Mon 12PM to 5PM, Tue 8AM to 12PM",R,11,E,Concord St  :  Pretor Way  -  Hanover St,4322000,05/02/2017 12:00:00 AM,Jordan,JBR,1,1.1,0.9685,1,1,1,1,1,0,0.3,0,0,0,,,,,,,3,1,1,1,1,1,1,1,1,0,1,1,,,,,,,1,1,1,1,-122.4418916,37.71031407,,Regular
,Clayton St -- 17th St to Market,,2017-18,,Residential,Residential,Mon 8AM to 12PM,R,8,D,Clayton St  :  Twin Peaks Blvd  -  Deming St,4139000,07/10/2017 12:00:00 AM,Jordan,JBR,1,1,0.962,1,1,1,1,1,0,0.56,0,0.12,0,,,,,,,21,1,1,1,1,1,1,1,1,0,1,0,,,,,,,1,1,1,1,-122.4464336,37.76100672,,Regular
,Joost Ave -- Lippard to Foerster,,2017-18,,Residential,Residential,"Fri 1st, 3rd 12PM to 2PM",R,7,F,Joost Ave  :  Edna St  -  Foerster St,7612000,09/01/2017 12:00:00 AM,Jordan,JBR,1,1,0.9740833333,1,1,1,1,1,0,1.542460317,0,0,0,,,,,,,40,1,1,1,1,1,1,1,1,0,1,1,,,,,,,1,1,1,1,-122.4472968,37.73233344,,Regular
,Silver Ave -- Mission Ave to Cambridge,,2017-18,,Residential,Residential,Mon 8AM to 12PM,L,11,E,Silver Ave  :  Vienna St  -  Madison St,11901000,10/02/2017 12:00:00 AM,Jordan,JBR,1,1,0.9650396825,1,1,1,1,1,0,0.2023809524,0,0,2,1,1,1,1,1,1,50,0.8525335775,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,-122.4241987,37.72873555,,Regular
,Montecito Ave -- Monterey to Eastwood,,2016-17,,Residential,Residential,"Thur 1st, 3rd 1PM to 3PM",L,7,F,Montecito Ave  :  Northwood Dr  -  Eastwood Dr,9271000,03/02/2017 12:00:00 AM,Jordan,JBR,1,1,0.98,1,1,1,1,1,0,0.083333333333333,0,0,0,,,,,,,8,1,1,1,1,1,1,1,1,0,1,1,,,,,,,1,1,1,1,-122.4568253,37.72956803,,Regular
82,Mission H: 5th-11th,#82 Mission H: 5th-11th,2017-18,Clean Corridor,Commercial,Public/Commercial,Mon 12PM to 5PM,L,6,B,Mission St  :  05th St  -  Mint St,9097000,02/26/2018 12:00:00 AM,Jordan,JBR,1.127857143,1.142142857,0.95955,1,1,1,1,1,0,5.917857143,0.54,0.1571428571,8,1,1,1,1,1,1,54,0.8037037037,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,-122.4064794,37.78273164,,Regular
40,Geneva: Alemany - Naples,#40 Geneva: Alemany - Naples,2016-17,Clean Corridor,Commercial,Residential,Thu 12PM to 5PM,R,11,E,Geneva Ave  :  Alemany Blvd  -  Gloria Ct,6136101,05/04/2017 12:00:00 AM,Jordan,JBR,1.240740740740741,1.240740740740741,0.955555555555556,1,1,1,1,1,0,2.666666666666666,0,0.055555555555556,5,1,1,1,1,1,1,14,0.966666666666667,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,-122.4423282,37.71783345,,Regular
,Grand View Ave -- Romain St to Elizabeth,,2017-18,,Residential,Residential,"Wed 1st, 3rd  12PM to 2PM",L,8,D,Grand View Ave  :  Romain St  -  Morgan Aly,6372201,08/02/2017 12:00:00 AM,Jordan,JBR,1,1,0.9733333333,1,1,1,1,1,0,1.166666667,0,0,0,,,,,,,3,1,1,1,1,1,1,1,1,0,1,1,,,,,,,1,1,1,1,-122.4401339,37.75642268,,Regular
,28th Ave -- California to Cabrillo,,2017-18,,Residential,Residential,"Fri 1st, 3rd 9AM to 11AM",R,1,C,28th Ave  :  Clement St  -  Geary Blvd,1578000,12/15/2017 12:00:00 AM,Jordan,JBR,1,1.04,0.97,1,1,1,1,1,0,1,0,0.12,0,,,,,,,21,0.9696969697,1,1,1,1,1,1,1,0,1,0,,,,,,,1,1,1,1,-122.488085,37.7818745,,Regular
,Madrid St -- Silver Ave to Persia,,2017-18,,Residential,Residential,Fri 12PM to 5PM,R,11,E,Madrid St  :  Silver Ave  -  Peru Ave,8603000,02/15/2018 12:00:00 AM,Jordan,JBR,1.28,1.16,0.9628,1,1,1,1,1,0,0.94,0,0.1,0,,,,,,,36,0.975,1,0.9875,1,1,1,1,1,0,1,0,,,,,,,1,1,1,1,-122.42758,37.7285663,,Regular
61,Valencia: 16th - 20th,#61 Valencia: 16th - 20th,2017-18,Clean Corridor,Commercial,Commercial,Fri 12PM to 5PM,L,9,D,Valencia St  :  17th St  -  Clarion Aly,13061000,04/27/2018 12:00:00 AM,Jordan,JBR,1.066666667,1.066666667,0.9556666667,1,1,1,1,1,0.3,0.9666666667,0.8666666667,0.6,5,1,1,1,1,1,1,60,0.86,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,-122.4217315,37.76329977,,Regular
,Lane St -- Palou to Underwood,,2017-18,,Residential,Residential,Thurs 12PM to 5pm,L,10,E,Lane St  :  Palou Ave  -  Quesada Ave,8089000,08/17/2017 12:00:00 AM,Jordan,JBR,1.1,1.1,0.961,1,1,1,1,1,0,1.9,0,0.4,0,,,,,,,19,0.6166666667,0.95,1,1,1,1,1,1,0,1,0,,,,,,,0,1,1,1,-122.3890351,37.7329189,,Regular
48,3rd St E: Oakdale - Williams,#48 3rd St E: Oakdale - Williams,2016-17,Clean Corridor,Commercial,Commercial,Wed 12PM to 5PM,L,10,E,03rd St  :  Oakdale Ave  -  Palou Ave,212101,06/21/2017 12:00:00 AM,Ladavid,JBR,1,1,0.9564285714,1,1,1,1,1,0.0714285714,2.785714286,0,0,6,1,1,1,1,1,1,39,1,0.9642857143,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,-122.3906938,37.73479736,,Regular
,Noe St -- Hancock to 21st St,,2016-17,,Residential,Residential,Mon 12PM to 5PM,R,8,D,Noe St  :  20th St  -  Liberty St,9620000,03/06/2017 12:00:00 AM,Jordan,JBR,1,1,0.977,1,1,1,1,1,0,0.425,0,0,0,,,,,,,46,1,1,1,1,1,1,1,1,0,1,1,,,,,,,1,1,1,1,-122.4324322,37.75727913,,Regular
98,Fillmore D:Eddy - MaAllister,#98 Fillmore D:Eddy - MaAllister,2017-18,,Commercial,Residential/Commercial,Thu 12PM to 5PM,L,5,C,Eddy St  :  Webster St  -  Fillmore St,5071000,12/28/2017 12:00:00 AM,Jordan,JBR,1.083333333,1,0.9566666667,1,1,1,1,1,0,2.833333333,0,0,8,1,1,1,1,1,1,47,0.875,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,-122.4306092,37.78164558,,Regular
59,Balboa Bart Station,#59 Balboa Bart Station,2017-18,Clean Corridor,Commercial,Residential,Thu 12PM to 5PM,L,7,F,Geneva Ave  :  Louisburg St  -  I-280 S Off Ramp,6129101,12/28/2017 12:00:00 AM,Jordan,JBR,1.03125,1.179464286,0.9585,1,1,1,1,1,0,4.382142857,0,0.0625,2,1,1,1,1,1,1,20,0.9375,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,-122.4492957,37.72175241,,Regular
77,Van Ness 8: Broadway - Greenwich,#77 Van Ness 8: Broadway - Greenwich,2016-17,Clean Corridor,Commercial,Residential,Fri 12PM to 5PM,L,2,A,Van Ness Ave  :  Broadway  -  Vallejo St,13164101,03/31/2017 12:00:00 AM,Jordan,JBR,1.2,1.2,0.963333333333333,1,1,1,1,1,0.133333333333333,1.066666666666667,0,0,2,1,1,1,1,1,1,28,0.95,0.975,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,-122.4234131,37.79573711,,Regular
,Steiner St -- Page to Hayes,,2016-17,,Residential,Residential,Mon 12PM to 5PM,R,5,C,Steiner St  :  Page St  -  Oak St,12122000,05/15/2017 12:00:00 AM,Jordan,JBR,1,1,0.971111111111111,1,1,1,1,1,0,1.888888888888889,0,0.333333333333333,0,,,,,,,23,0.888888888888889,1,1,1,1,1,1,1,0,1,0,,,,,,,0,1,1,1,-122.4322801,37.77282925,,Regular
31,Polk B: California - Vallejo,#31 Polk B: California - Vallejo,2017-18,Clean Corridor,Commercial,Commercial,Thu 12PM to 5PM,L,3,A,Polk St  :  California St  -  Sacramento St,10570000,04/19/2018 12:00:00 AM,Jordan,JBR,1.142857143,1.047619048,0.96,1,1,1,1,1,0,2.285714286,0,0.1904761905,4,1,1,1,1,1,1,24,0.9428571429,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,-122.4206874,37.79057826,,Regular
77,Van Ness 8: Broadway - Greenwich,#77 Van Ness 8: Broadway - Greenwich,2017-18,Clean Corridor,Commercial,Residential,Fri 12PM to 5PM,L,2,A,Van Ness Ave  :  Broadway  -  Vallejo St,13164101,03/16/2018 12:00:00 AM,Jordan,JBR,1.133333333,1.066666667,0.9593333333,1,1,1,1,1,0,1.933333333,0,0.4666666667,2,1,1,1,1,1,1,29,0.8833333333,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,-122.4234131,37.79573711,,Regular
,26th St -- Hampshire to Harrison,,2017-18,,Residential,Residential,Thurs 12PM to 5pm,L,9,D,26th St  :  Bryant St  -  Florida St,1512000,11/02/2017 12:00:00 AM,Jordan,JBR,1,1.2,0.974,1,1,1,1,1,0,5.4,0,0.4,0,,,,,,,16,0.6238095238,1,1,1,1,1,1,1,0,1,0,,,,,,,0,1,1,1,-122.4088253,37.74960064,,Regular
20,West Portal: Ulloa - 15th Ave,#20 West Portal: Ulloa - 15th Ave,2016-17,Clean Corridor,Commercial,Commercial,Fri 12PM to 5PM,L,7,F,West Portal Ave  :  Ulloa St  -  Vicente St,13577101,05/19/2017 12:00:00 AM,Ladavid,JBR,1.083333333333333,1,0.960071428571429,1,0,1,1,1,0,1.00952380952381,0,0,4,1,1,1,1,1,1,61,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-122.465829,37.74089198,,Regular
7,Grant: Broadway - California,#7 Grant: Broadway - California,2016-17,Clean Corridor,Commercial,Mixed Use/Commercial,Wed 12PM to 5PM,L,3,A,Grant Ave  :  California St  -  Sacramento St,6392000,06/07/2017 12:00:00 AM,Ladavid,JBR,1.380952381,1.285714286,0.9404761905,1,1,1,1,1,0,1.952380952,0,0,0,,,,,,,0,,,,,1,1,1,1,0,1,1,,,,,,,,,,,-122.4059381,37.79245075,,Regular
,Head St -- Randolph to Ashton,,2017-18,,Residential,Residential,"Thu 2nd, 4th  12PM to 2PM",L,11,E,Head St  :  Garfield St  -  Holloway Ave,6858000,01/11/2018 12:00:00 AM,Jordan,JBR,1,1,0.97,1,1,1,1,1,0,1.32,0,0,0,,,,,,,22,1,1,1,1,1,1,1,1,0,1,1,,,,,,,1,1,1,1,-122.4644609,37.71969219,,Regular
96,Fillmore B: O'Farrell,#96 Fillmore B: O'Farrell,2016-17,,Commercial,Residential/Commercial,Mon 8AM to 12PM,L,5,C,Ofarrell St  :  Fillmore St  -  Steiner St,9738000,06/12/2017 12:00:00 AM,Jordan,JBR,1.25,1,0.965,1,1,1,1,1,0,0,0,0,0,,,,,,,8,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1,1,1,1,-122.4327062,37.78329259,,Regular
45,3rd St B: Mariposa - 23rd,#45 3rd St B: Mariposa - 23rd,2016-17,Clean Corridor,Commercial,Mixed Use,Wed 12PM to 5PM,L,10,E,03rd St  :  Mariposa St  -  18th St,187101,03/22/2017 12:00:00 AM,Ladavid,JBR,1,1,0.9705,1,1,1,1,1,0,1.135714285714286,0,0.257142857142857,3,1,1,1,1,1,1,80,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,-122.3888513,37.76432184,,Regular
94,Castro,#94 Castro,2017-18,Clean Corridor,Commercial,Commercial,Fri 12PM to 5PM,L,8,D,Castro St  :  Market St  -  18th St,3790000,01/26/2018 12:00:00 AM,Jordan,JBR,1,1,0.9666666667,1,1,1,1,1,0,2.733333333,0,0,2,1,1,1,1,1,1,17,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-122.435188,37.76267071,,Regular
,Filbert St -- Franklin to Webster,,2016-17,,Residential,Residential,"Fri 2nd, 4th 9AM to 11AM",L,2,A,Filbert St  :  Octavia St  -  Laguna St,5518000,03/10/2017 12:00:00 AM,Jordan,JBR,1.15,1,0.9675,1,1,1,1,1,0,0.7,0,0.05,1,1,1,1,1,1,1,40,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,-122.4291022,37.79885752,,Regular
57,Mission F: 10th -Otis/13th,#57 Mission F: 10th -Otis/13th,2017-18,Clean Corridor,Commercial,Commercial,Mon 12PM to 5PM,L,6,B,Mission St  :  11th St  -  Lafayette St,9109101,09/11/2017 12:00:00 AM,Jordan,JBR,1,1,0.9600952381,1,1,1,1,1,0,3.447619048,0,0.3571428571,0,,,,,,,64,0.9449404762,1,1,1,1,1,1,1,0,1,0,,,,,,,1,1,1,1,-122.4171041,37.77432529,,Regular
56,Fremont,#56 Fremont,2017-18,,Commercial,Commercial,Tue 12PM to 5PM,R,6,B,Fremont St  :  Mission St  -  Transbay Hump,5861001,11/07/2017 12:00:00 AM,Jordan,JBR,1,1,0.97,1,1,1,1,1,0,2,0,0,0,,,,,,,4,1,1,1,1,1,1,1,1,0,1,1,,,,,,,1,1,1,1,-122.3966897,37.79046107,,Regular
81,Market 3: 11th - Valencia,#81 Market 3: 11th - Valencia,2017-18,Clean Corridor,Commercial,Commercial,Wed 12PM to 5PM,L,6,B,Market St  :  11th St  -  Van Ness Ave,8754102,10/11/2017 12:00:00 AM,Jordan,JBR,1,1,0.965,1,1,1,1,1,0,4.333333333,0,0,5,1,1,1,1,1,1,32,0.7301587302,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,-122.4186586,37.77555816,,Regular
,Kirkham St -- 20th to 25th Ave,,2017-18,,Residential,Residential,"Tues 2nd, 4th  1PM to 3PM",L,4,F,Kirkham St  :  20th Ave  -  21st Ave,7858000,02/13/2018 12:00:00 AM,Jordan,JBR,1.1,1.2,0.963,1,1,1,1,1,0,0.8,0,0,0,,,,,,,11,1,1,1,1,1,1,1,1,0,1,1,,,,,,,1,1,1,1,-122.4779367,37.75978449,,Regular
,Market St -- Diamond to 18th St,,2017-18,,Residential,Residential,"Mon 12PM to 5PM, Tue 8AM to 12PM",L,8,D,Market St  :  Diamond St  -  Eureka St,8770101,05/01/2018 12:00:00 AM,Jordan,JBR,1.040816327,1.091836735,0.9663605442,1,1,1,1,1,0,0.6836734694,0,0.1785714286,0,,,,,,,5,1,1,1,1,1,1,1,1,0,1,0,,,,,,,1,1,1,1,-122.4372987,37.76189547,,Regular
